from,to,carrier,departure,days_to_departure,price
Moscow,Simferopol,Аэрофлот,2015-04-04,18,4420
Moscow,Simferopol,Аэрофлот,2015-04-04,21,4640
Moscow,Simferopol,Аэрофлот,2015-04-04,24,4640
Moscow,Simferopol,Аэрофлот,2015-04-04,25,8149
Moscow,Simferopol,Аэрофлот,2015-04-04,38,4317
Moscow,Simferopol,Аэрофлот,2015-04-04,39,4557
Moscow,Simferopol,Аэрофлот,2015-04-04,64,4273
Moscow,Simferopol,Аэрофлот,2015-04-03,0,5701
Moscow,Simferopol,Аэрофлот,2015-04-03,1,3909
Moscow,Simferopol,Аэрофлот,2015-04-03,2,9270
Moscow,Simferopol,Аэрофлот,2015-04-03,3,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,5,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,6,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,7,5254
Moscow,Simferopol,Аэрофлот,2015-04-03,15,5868
Moscow,Simferopol,Аэрофлот,2015-04-03,17,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,18,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,30,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,37,5458
Moscow,Simferopol,Аэрофлот,2015-04-03,39,4640
Moscow,Simferopol,Аэрофлот,2015-04-03,52,7429
Moscow,Simferopol,Аэрофлот,2015-04-03,58,4536
Moscow,Simferopol,Аэрофлот,2015-04-03,59,4643
Moscow,Simferopol,Аэрофлот,2015-04-03,88,5203
Moscow,Simferopol,Аэрофлот,2015-04-02,0,4406
Moscow,Simferopol,Аэрофлот,2015-04-02,5,5868
Moscow,Simferopol,Аэрофлот,2015-04-02,6,5868
Moscow,Simferopol,Аэрофлот,2015-04-02,9,5868
Moscow,Simferopol,Аэрофлот,2015-04-02,16,4670
Moscow,Simferopol,Аэрофлот,2015-04-02,19,5868
Moscow,Simferopol,Аэрофлот,2015-04-02,20,5868
Moscow,Simferopol,Аэрофлот,2015-04-02,21,4640
Moscow,Simferopol,Аэрофлот,2015-04-02,22,4530
Moscow,Simferopol,Аэрофлот,2015-04-02,29,4640
Moscow,Simferopol,Аэрофлот,2015-04-02,45,7535
Moscow,Simferopol,Аэрофлот,2015-04-02,65,4547
Moscow,Simferopol,Аэрофлот,2015-04-01,0,4721
Moscow,Simferopol,Аэрофлот,2015-04-01,1,6162
Moscow,Simferopol,Аэрофлот,2015-04-01,2,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,5,4693
Moscow,Simferopol,Аэрофлот,2015-04-01,7,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,8,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,15,5868
Moscow,Simferopol,Аэрофлот,2015-04-01,26,4420
Moscow,Simferopol,Аэрофлот,2015-04-01,27,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,29,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,30,4311
Moscow,Simferopol,Аэрофлот,2015-04-01,33,4640
Moscow,Simferopol,Аэрофлот,2015-04-01,36,4420
Moscow,Simferopol,Аэрофлот,2015-04-01,54,6045
Moscow,Simferopol,Аэрофлот,2015-04-01,61,6043
Moscow,Simferopol,Аэрофлот,2015-04-01,78,4521
Moscow,Simferopol,Аэрофлот,2015-03-31,0,8543
Moscow,Simferopol,Аэрофлот,2015-03-31,4,14517
Moscow,Simferopol,Аэрофлот,2015-03-31,6,6048
Moscow,Simferopol,Аэрофлот,2015-03-31,8,5049
Moscow,Simferopol,Аэрофлот,2015-03-31,14,5868
Moscow,Simferopol,Аэрофлот,2015-03-31,19,5049
Moscow,Simferopol,Аэрофлот,2015-03-31,20,5868
Moscow,Simferopol,Аэрофлот,2015-03-31,27,3093
Moscow,Simferopol,Аэрофлот,2015-03-31,35,5458
Moscow,Simferopol,Аэрофлот,2015-03-31,40,5868
Moscow,Simferopol,Аэрофлот,2015-03-31,41,5868
Moscow,Simferopol,Аэрофлот,2015-03-31,43,4407
Moscow,Simferopol,Аэрофлот,2015-03-30,0,6036
Moscow,Simferopol,Аэрофлот,2015-03-30,2,5049
Moscow,Simferopol,Аэрофлот,2015-03-30,4,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,5,5868
Moscow,Simferopol,Аэрофлот,2015-03-30,6,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,7,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,8,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,11,5088
Moscow,Simferopol,Аэрофлот,2015-03-30,13,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,18,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,22,5868
Moscow,Simferopol,Аэрофлот,2015-03-30,29,4420
Moscow,Simferopol,Аэрофлот,2015-03-30,31,4640
Moscow,Simferopol,Аэрофлот,2015-03-30,41,4260
Moscow,Simferopol,Аэрофлот,2015-03-30,47,6545
Moscow,Simferopol,Аэрофлот,2015-03-29,0,5868
Moscow,Simferopol,Аэрофлот,2015-03-29,5,4640
Moscow,Simferopol,Аэрофлот,2015-03-29,6,5049
Moscow,Simferopol,Аэрофлот,2015-03-29,8,5868
Moscow,Simferopol,Аэрофлот,2015-03-29,11,5458
Moscow,Simferopol,Аэрофлот,2015-03-29,15,4640
Moscow,Simferopol,Аэрофлот,2015-03-29,25,4885
Moscow,Simferopol,Аэрофлот,2015-03-29,26,5308
Moscow,Simferopol,Аэрофлот,2015-03-29,29,5049
Moscow,Simferopol,Аэрофлот,2015-03-29,35,4640
Moscow,Simferopol,Аэрофлот,2015-03-29,36,2320
Moscow,Simferopol,Аэрофлот,2015-03-29,43,4333
Moscow,Simferopol,Аэрофлот,2015-03-29,78,6419
Moscow,Simferopol,Аэрофлот,2015-03-28,1,4640
Moscow,Simferopol,Аэрофлот,2015-03-28,2,4640
Moscow,Simferopol,Аэрофлот,2015-03-28,10,5458
Moscow,Simferopol,Аэрофлот,2015-03-28,24,4284
Moscow,Simferopol,Аэрофлот,2015-03-28,32,5868
Moscow,Simferopol,Аэрофлот,2015-03-28,33,4640
Moscow,Simferopol,Аэрофлот,2015-03-28,37,5308
Moscow,Simferopol,Аэрофлот,2015-03-28,42,4260
Moscow,Simferopol,Аэрофлот,2015-03-27,0,2508
Moscow,Simferopol,Аэрофлот,2015-03-27,1,5966
Moscow,Simferopol,Аэрофлот,2015-03-27,6,4974
Moscow,Simferopol,Аэрофлот,2015-03-27,8,4640
Moscow,Simferopol,Аэрофлот,2015-03-27,9,5458
Moscow,Simferopol,Аэрофлот,2015-03-27,10,4689
Moscow,Simferopol,Аэрофлот,2015-03-27,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-27,22,5868
Moscow,Simferopol,Аэрофлот,2015-03-27,24,5015
Moscow,Simferopol,Аэрофлот,2015-03-27,25,4666
Moscow,Simferopol,Аэрофлот,2015-03-27,26,4640
Moscow,Simferopol,Аэрофлот,2015-03-27,27,4640
Moscow,Simferopol,Аэрофлот,2015-03-27,30,4640
Moscow,Simferopol,Аэрофлот,2015-03-27,31,5308
Moscow,Simferopol,Аэрофлот,2015-03-27,35,5868
Moscow,Simferopol,Аэрофлот,2015-03-27,43,4260
Moscow,Simferopol,Аэрофлот,2015-03-27,87,5355
Moscow,Simferopol,Аэрофлот,2015-03-26,1,5245
Moscow,Simferopol,Аэрофлот,2015-03-26,2,4947
Moscow,Simferopol,Аэрофлот,2015-03-26,4,5554
Moscow,Simferopol,Аэрофлот,2015-03-26,5,5888
Moscow,Simferopol,Аэрофлот,2015-03-26,8,4311
Moscow,Simferopol,Аэрофлот,2015-03-26,9,4640
Moscow,Simferopol,Аэрофлот,2015-03-26,13,5868
Moscow,Simferopol,Аэрофлот,2015-03-26,15,5868
Moscow,Simferopol,Аэрофлот,2015-03-26,20,4640
Moscow,Simferopol,Аэрофлот,2015-03-26,35,5868
Moscow,Simferopol,Аэрофлот,2015-03-26,43,4260
Moscow,Simferopol,Аэрофлот,2015-03-25,0,6162
Moscow,Simferopol,Аэрофлот,2015-03-25,1,14823
Moscow,Simferopol,Аэрофлот,2015-03-25,3,5868
Moscow,Simferopol,Аэрофлот,2015-03-25,4,5109
Moscow,Simferopol,Аэрофлот,2015-03-25,6,5868
Moscow,Simferopol,Аэрофлот,2015-03-25,7,5049
Moscow,Simferopol,Аэрофлот,2015-03-25,9,4640
Moscow,Simferopol,Аэрофлот,2015-03-25,11,5868
Moscow,Simferopol,Аэрофлот,2015-03-25,17,5868
Moscow,Simferopol,Аэрофлот,2015-03-25,21,4640
Moscow,Simferopol,Аэрофлот,2015-03-25,22,4640
Moscow,Simferopol,Аэрофлот,2015-03-25,25,4640
Moscow,Simferopol,Аэрофлот,2015-03-25,44,7728
Moscow,Simferopol,Аэрофлот,2015-03-25,50,4260
Moscow,Simferopol,Аэрофлот,2015-03-25,52,4260
Moscow,Simferopol,Аэрофлот,2015-03-25,55,4305
Moscow,Simferopol,Аэрофлот,2015-03-24,4,4640
Moscow,Simferopol,Аэрофлот,2015-03-24,6,4640
Moscow,Simferopol,Аэрофлот,2015-03-24,7,5868
Moscow,Simferopol,Аэрофлот,2015-03-24,8,5868
Moscow,Simferopol,Аэрофлот,2015-03-24,21,4640
Moscow,Simferopol,Аэрофлот,2015-03-24,42,4075
Moscow,Simferopol,Аэрофлот,2015-03-24,43,4260
Moscow,Simferopol,Аэрофлот,2015-03-24,46,3909
Moscow,Simferopol,Аэрофлот,2015-03-23,5,4640
Moscow,Simferopol,Аэрофлот,2015-03-23,6,5868
Moscow,Simferopol,Аэрофлот,2015-03-23,8,4640
Moscow,Simferopol,Аэрофлот,2015-03-23,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-23,17,4640
Moscow,Simferopol,Аэрофлот,2015-03-23,34,3590
Moscow,Simferopol,Аэрофлот,2015-03-23,35,3796
Moscow,Simferopol,Аэрофлот,2015-03-23,36,4212
Moscow,Simferopol,Аэрофлот,2015-03-23,38,4260
Moscow,Simferopol,Аэрофлот,2015-03-23,43,4260
Moscow,Simferopol,Аэрофлот,2015-03-23,69,5053
Moscow,Simferopol,Аэрофлот,2015-03-23,71,5656
Moscow,Simferopol,Аэрофлот,2015-03-22,0,5419
Moscow,Simferopol,Аэрофлот,2015-03-22,1,6162
Moscow,Simferopol,Аэрофлот,2015-03-22,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-22,3,5760
Moscow,Simferopol,Аэрофлот,2015-03-22,5,5308
Moscow,Simferopol,Аэрофлот,2015-03-22,18,4640
Moscow,Simferopol,Аэрофлот,2015-03-22,19,4640
Moscow,Simferopol,Аэрофлот,2015-03-22,22,4420
Moscow,Simferopol,Аэрофлот,2015-03-22,23,5868
Moscow,Simferopol,Аэрофлот,2015-03-22,28,4640
Moscow,Simferopol,Аэрофлот,2015-03-22,29,4640
Moscow,Simferopol,Аэрофлот,2015-03-22,34,3909
Moscow,Simferopol,Аэрофлот,2015-03-22,35,4260
Moscow,Simferopol,Аэрофлот,2015-03-22,37,4260
Moscow,Simferopol,Аэрофлот,2015-03-22,39,3909
Moscow,Simferopol,Аэрофлот,2015-03-22,43,3748
Moscow,Simferopol,Аэрофлот,2015-03-22,44,3909
Moscow,Simferopol,Аэрофлот,2015-03-22,46,3909
Moscow,Simferopol,Аэрофлот,2015-03-22,47,3909
Moscow,Simferopol,Аэрофлот,2015-03-22,57,3858
Moscow,Simferopol,Аэрофлот,2015-03-22,67,3858
Moscow,Simferopol,Аэрофлот,2015-03-22,89,4269
Moscow,Simferopol,Аэрофлот,2015-03-21,3,4640
Moscow,Simferopol,Аэрофлот,2015-03-21,29,5868
Moscow,Simferopol,Аэрофлот,2015-03-21,35,3909
Moscow,Simferopol,Аэрофлот,2015-03-21,39,3909
Moscow,Simferopol,Аэрофлот,2015-03-21,42,3694
Moscow,Simferopol,Аэрофлот,2015-03-21,43,3674
Moscow,Simferopol,Аэрофлот,2015-03-21,44,4203
Moscow,Simferopol,Аэрофлот,2015-03-21,45,4425
Moscow,Simferopol,Аэрофлот,2015-03-21,50,4333
Moscow,Simferopol,Аэрофлот,2015-03-21,52,3584
Moscow,Simferopol,Аэрофлот,2015-03-21,53,3858
Moscow,Simferopol,Аэрофлот,2015-03-21,55,3584
Moscow,Simferopol,Аэрофлот,2015-03-21,58,3584
Moscow,Simferopol,Аэрофлот,2015-03-21,64,3584
Moscow,Simferopol,Аэрофлот,2015-03-21,68,3696
Moscow,Simferopol,Аэрофлот,2015-03-20,1,5254
Moscow,Simferopol,Аэрофлот,2015-03-20,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-20,12,4640
Moscow,Simferopol,Аэрофлот,2015-03-20,14,4640
Moscow,Simferopol,Аэрофлот,2015-03-20,25,4640
Moscow,Simferopol,Аэрофлот,2015-03-20,29,4420
Moscow,Simferopol,Аэрофлот,2015-03-20,30,4640
Moscow,Simferopol,Аэрофлот,2015-03-20,32,11159
Moscow,Simferopol,Аэрофлот,2015-03-20,33,4026
Moscow,Simferopol,Аэрофлот,2015-03-20,34,4260
Moscow,Simferopol,Аэрофлот,2015-03-20,38,4260
Moscow,Simferopol,Аэрофлот,2015-03-20,40,3920
Moscow,Simferopol,Аэрофлот,2015-03-20,42,4260
Moscow,Simferopol,Аэрофлот,2015-03-20,43,3796
Moscow,Simferopol,Аэрофлот,2015-03-20,47,3909
Moscow,Simferopol,Аэрофлот,2015-03-20,49,3909
Moscow,Simferopol,Аэрофлот,2015-03-20,54,3858
Moscow,Simferopol,Аэрофлот,2015-03-19,1,4827
Moscow,Simferopol,Аэрофлот,2015-03-19,2,4664
Moscow,Simferopol,Аэрофлот,2015-03-19,5,5868
Moscow,Simferopol,Аэрофлот,2015-03-19,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-19,14,4640
Moscow,Simferopol,Аэрофлот,2015-03-19,16,4640
Moscow,Simferopol,Аэрофлот,2015-03-19,34,3909
Moscow,Simferopol,Аэрофлот,2015-03-19,42,3909
Moscow,Simferopol,Аэрофлот,2015-03-19,43,4407
Moscow,Simferopol,Аэрофлот,2015-03-19,44,3909
Moscow,Simferopol,Аэрофлот,2015-03-19,61,3858
Moscow,Simferopol,Аэрофлот,2015-03-18,1,4640
Moscow,Simferopol,Аэрофлот,2015-03-18,3,5958
Moscow,Simferopol,Аэрофлот,2015-03-18,8,4885
Moscow,Simferopol,Аэрофлот,2015-03-18,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-18,18,4640
Moscow,Simferopol,Аэрофлот,2015-03-18,29,4407
Moscow,Simferopol,Аэрофлот,2015-03-18,39,4260
Moscow,Simferopol,Аэрофлот,2015-03-18,41,4260
Moscow,Simferopol,Аэрофлот,2015-03-18,55,4016
Moscow,Simferopol,Аэрофлот,2015-03-18,62,5411
Moscow,Simferopol,Аэрофлот,2015-03-18,64,4305
Moscow,Simferopol,Аэрофлот,2015-03-17,2,5796
Moscow,Simferopol,Аэрофлот,2015-03-17,3,5760
Moscow,Simferopol,Аэрофлот,2015-03-17,5,4640
Moscow,Simferopol,Аэрофлот,2015-03-17,6,4640
Moscow,Simferopol,Аэрофлот,2015-03-17,7,5868
Moscow,Simferopol,Аэрофлот,2015-03-17,8,4958
Moscow,Simferopol,Аэрофлот,2015-03-17,10,5868
Moscow,Simferopol,Аэрофлот,2015-03-17,19,5868
Moscow,Simferopol,Аэрофлот,2015-03-17,24,5868
Moscow,Simferopol,Аэрофлот,2015-03-17,26,5868
Moscow,Simferopol,Аэрофлот,2015-03-17,31,3909
Moscow,Simferopol,Аэрофлот,2015-03-17,32,3909
Moscow,Simferopol,Аэрофлот,2015-03-17,36,3909
Moscow,Simferopol,Аэрофлот,2015-03-17,42,4260
Moscow,Simferopol,Аэрофлот,2015-03-17,43,4407
Moscow,Simferopol,Аэрофлот,2015-03-17,45,4260
Moscow,Simferopol,Аэрофлот,2015-03-16,0,5938
Moscow,Simferopol,Аэрофлот,2015-03-16,1,5359
Moscow,Simferopol,Аэрофлот,2015-03-16,3,3908
Moscow,Simferopol,Аэрофлот,2015-03-16,4,5796
Moscow,Simferopol,Аэрофлот,2015-03-16,14,5868
Moscow,Simferopol,Аэрофлот,2015-03-16,18,4640
Moscow,Simferopol,Аэрофлот,2015-03-16,19,4640
Moscow,Simferopol,Аэрофлот,2015-03-16,27,4640
Moscow,Simferopol,Аэрофлот,2015-03-16,35,4260
Moscow,Simferopol,Аэрофлот,2015-03-16,41,3909
Moscow,Simferopol,Аэрофлот,2015-03-16,42,3909
Moscow,Simferopol,Аэрофлот,2015-03-16,45,3909
Moscow,Simferopol,Аэрофлот,2015-03-16,53,4305
Moscow,Simferopol,Аэрофлот,2015-03-16,57,3584
Moscow,Simferopol,Аэрофлот,2015-03-15,1,6530
Moscow,Simferopol,Аэрофлот,2015-03-15,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-15,3,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,10,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,12,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,15,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,18,4719
Moscow,Simferopol,Аэрофлот,2015-03-15,19,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,22,5868
Moscow,Simferopol,Аэрофлот,2015-03-15,24,4640
Moscow,Simferopol,Аэрофлот,2015-03-15,29,3909
Moscow,Simferopol,Аэрофлот,2015-03-15,31,4407
Moscow,Simferopol,Аэрофлот,2015-03-15,33,3909
Moscow,Simferopol,Аэрофлот,2015-03-15,34,3909
Moscow,Simferopol,Аэрофлот,2015-03-15,39,3909
Moscow,Simferopol,Аэрофлот,2015-03-15,41,4260
Moscow,Simferopol,Аэрофлот,2015-03-15,59,3858
Moscow,Simferopol,Аэрофлот,2015-03-15,71,3858
Moscow,Simferopol,Аэрофлот,2015-03-14,1,5868
Moscow,Simferopol,Аэрофлот,2015-03-14,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-14,4,5760
Moscow,Simferopol,Аэрофлот,2015-03-14,5,5049
Moscow,Simferopol,Аэрофлот,2015-03-14,9,5868
Moscow,Simferopol,Аэрофлот,2015-03-14,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-14,13,5233
Moscow,Simferopol,Аэрофлот,2015-03-14,17,5868
Moscow,Simferopol,Аэрофлот,2015-03-14,26,4026
Moscow,Simferopol,Аэрофлот,2015-03-14,31,3909
Moscow,Simferopol,Аэрофлот,2015-03-14,32,3909
Moscow,Simferopol,Аэрофлот,2015-03-14,36,3909
Moscow,Simferopol,Аэрофлот,2015-03-14,38,4260
Moscow,Simferopol,Аэрофлот,2015-03-14,55,3858
Moscow,Simferopol,Аэрофлот,2015-03-14,74,3871
Moscow,Simferopol,Аэрофлот,2015-03-14,87,3489
Moscow,Simferopol,Аэрофлот,2015-03-13,1,5708
Moscow,Simferopol,Аэрофлот,2015-03-13,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-13,3,5868
Moscow,Simferopol,Аэрофлот,2015-03-13,8,5868
Moscow,Simferopol,Аэрофлот,2015-03-13,9,5760
Moscow,Simferopol,Аэрофлот,2015-03-13,13,4640
Moscow,Simferopol,Аэрофлот,2015-03-13,16,4475
Moscow,Simferopol,Аэрофлот,2015-03-13,20,4640
Moscow,Simferopol,Аэрофлот,2015-03-13,25,4260
Moscow,Simferopol,Аэрофлот,2015-03-13,26,4260
Moscow,Simferopol,Аэрофлот,2015-03-13,27,4033
Moscow,Simferopol,Аэрофлот,2015-03-13,28,4407
Moscow,Simferopol,Аэрофлот,2015-03-13,35,3909
Moscow,Simferopol,Аэрофлот,2015-03-13,51,3675
Moscow,Simferopol,Аэрофлот,2015-03-13,60,3858
Moscow,Simferopol,Аэрофлот,2015-03-12,1,5033
Moscow,Simferopol,Аэрофлот,2015-03-12,4,5344
Moscow,Simferopol,Аэрофлот,2015-03-12,6,5868
Moscow,Simferopol,Аэрофлот,2015-03-12,7,5760
Moscow,Simferopol,Аэрофлот,2015-03-12,8,5049
Moscow,Simferopol,Аэрофлот,2015-03-12,9,4640
Moscow,Simferopol,Аэрофлот,2015-03-12,24,4260
Moscow,Simferopol,Аэрофлот,2015-03-12,28,3909
Moscow,Simferopol,Аэрофлот,2015-03-12,31,3909
Moscow,Simferopol,Аэрофлот,2015-03-12,40,4260
Moscow,Simferopol,Аэрофлот,2015-03-12,43,4305
Moscow,Simferopol,Аэрофлот,2015-03-12,68,3858
Moscow,Simferopol,Аэрофлот,2015-03-12,70,3686
Moscow,Simferopol,Аэрофлот,2015-03-11,0,9003
Moscow,Simferopol,Аэрофлот,2015-03-11,1,5868
Moscow,Simferopol,Аэрофлот,2015-03-11,2,5868
Moscow,Simferopol,Аэрофлот,2015-03-11,4,5760
Moscow,Simferopol,Аэрофлот,2015-03-11,7,5868
Moscow,Simferopol,Аэрофлот,2015-03-11,8,11971
Moscow,Simferopol,Аэрофлот,2015-03-11,9,5868
Moscow,Simferopol,Аэрофлот,2015-03-11,10,4640
Moscow,Simferopol,Аэрофлот,2015-03-11,16,4640
Moscow,Simferopol,Аэрофлот,2015-03-11,18,4640
Moscow,Simferopol,Аэрофлот,2015-03-11,21,5868
Moscow,Simferopol,Аэрофлот,2015-03-11,24,3909
Moscow,Simferopol,Аэрофлот,2015-03-11,27,3909
Moscow,Simferopol,Аэрофлот,2015-03-11,29,3909
Moscow,Simferopol,Аэрофлот,2015-03-11,33,3909
Moscow,Simferopol,Аэрофлот,2015-03-11,40,3909
Moscow,Simferopol,Аэрофлот,2015-03-11,41,4305
Moscow,Simferopol,Аэрофлот,2015-03-11,42,3858
Moscow,Simferopol,Аэрофлот,2015-03-11,51,3858
Moscow,Simferopol,Аэрофлот,2015-03-10,0,4640
Moscow,Simferopol,Аэрофлот,2015-03-10,3,5868
Moscow,Simferopol,Аэрофлот,2015-03-10,4,4640
Moscow,Simferopol,Аэрофлот,2015-03-10,5,4766
Moscow,Simferopol,Аэрофлот,2015-03-10,6,4640
Moscow,Simferopol,Аэрофлот,2015-03-10,7,4960
Moscow,Simferopol,Аэрофлот,2015-03-10,11,4640
Moscow,Simferopol,Аэрофлот,2015-03-10,15,4640
Moscow,Simferopol,Аэрофлот,2015-03-10,17,5868
Moscow,Simferopol,Аэрофлот,2015-03-10,18,8497
Moscow,Simferopol,Аэрофлот,2015-03-10,24,3909
Moscow,Simferopol,Аэрофлот,2015-03-10,38,3909
Moscow,Simferopol,Аэрофлот,2015-03-10,39,4260
Moscow,Simferopol,Аэрофлот,2015-03-10,40,4407
Moscow,Simferopol,Аэрофлот,2015-03-10,43,4305
Moscow,Simferopol,Аэрофлот,2015-03-10,55,3858
Moscow,Simferopol,Аэрофлот,2015-03-09,1,5868
Moscow,Simferopol,Аэрофлот,2015-03-09,3,4833
Moscow,Simferopol,Аэрофлот,2015-03-09,4,4640
Moscow,Simferopol,Аэрофлот,2015-03-09,5,5254
Moscow,Simferopol,Аэрофлот,2015-03-09,7,4475
Moscow,Simferopol,Аэрофлот,2015-03-09,10,4640
Moscow,Simferopol,Аэрофлот,2015-03-09,20,3909
Moscow,Simferopol,Аэрофлот,2015-03-09,30,3909
Moscow,Simferopol,Аэрофлот,2015-03-09,31,3909
Moscow,Simferopol,Аэрофлот,2015-03-09,34,3909
Moscow,Simferopol,Аэрофлот,2015-03-09,41,3400
Moscow,Simferopol,Аэрофлот,2015-03-08,0,6162
Moscow,Simferopol,Аэрофлот,2015-03-08,1,5018
Moscow,Simferopol,Аэрофлот,2015-03-08,3,4640
Moscow,Simferopol,Аэрофлот,2015-03-08,4,5868
Moscow,Simferopol,Аэрофлот,2015-03-08,12,4640
Moscow,Simferopol,Аэрофлот,2015-03-08,19,3909
Moscow,Simferopol,Аэрофлот,2015-03-08,23,3908
Moscow,Simferopol,Аэрофлот,2015-03-08,30,3902
Moscow,Simferopol,Аэрофлот,2015-03-08,32,4084
Moscow,Simferopol,Аэрофлот,2015-03-08,33,3590
